2014-05-17,440.879,440.88,439.59879075300415,1224.5534296299816
2014-05-18,440.88,439.04,440.0076698949449,1204.1222105499567
2014-05-19,439.04,438.6,439.5399105633535,2757.5695255600044
2014-05-20,438.602,475.465,457.3274558086519,17183.382722279814
2014-05-21,475.663,482.437,481.74893561619365,5521.424459460167
2014-05-22,482.437,512.001,498.2265359239526,10373.411861400651
2014-05-23,512.001,515.1,521.8805308728457,13328.863132440203
2014-05-24,515.1,512.001,511.3648124176317,3819.0669322700287
2014-05-25,512.74,564.774,550.3103088961491,14822.939670310448
2014-05-26,562.617,573.023,574.7569464878189,11143.4112119203
2014-05-27,573.023,567.408,562.9898885515768,12376.673792770176
2014-05-28,565.41,555.999,560.1494034573518,5982.79256956021
2014-05-29,555.999,554.595,553.556570861213,4764.716868520103
2014-05-30,554.6,601.001,586.9427129645695,12185.289169880387
2014-05-31,601.0,608.66,606.4445375750029,4363.537229610122
2014-06-01,608.66,631.0,636.9162198859156,16225.747544380698
2014-06-02,630.984,633.287,623.7427357135566,10790.102620090367
2014-06-03,632.101,651.103,649.6216726008499,13133.942498720653
2014-06-04,651.115,632.501,626.7996226130679,12456.144541840578
2014-06-05,632.501,646.0,643.3820746238115,6392.663886680261
2014-06-06,645.321,641.392,643.5246017890864,3572.846257110094
2014-06-07,641.198,641.38,638.2978030307638,2841.4481461300666
2014-06-08,643.99,642.0,645.7563214663564,1932.5457275199856
2014-06-09,642.0,640.037,637.3559261769559,3832.2899890201593
2014-06-10,641.999,645.0,642.4175379354042,3542.1194507901455
2014-06-11,645.0,635.114,637.0321466925562,4694.785183780211
2014-06-12,635.114,602.35,620.0448183243548,6006.924241610345
2014-06-13,602.5,587.174,588.8232677262006,18108.47900896895
2014-06-14,587.0,561.787,568.7979197526543,9619.391831360532
2014-06-15,561.786,570.0,564.7397152640539,5344.622945490282
2014-06-16,570.333,593.383,590.7548175952217,9701.69211218057
